x,y,Cell Type
1219.4084854134976,2076.0582411793707,Immature Goblet
1222.595273040104,2076.041462433665,TA2
1245.8274320378418,2108.9430381248294,Immature Goblet
1221.7134926169092,2083.9150602803834,Immature Goblet
1239.1325355372244,2064.5383057853123,Immature Goblet
1233.640294553194,2058.884525950837,Immature Goblet
1220.1003468714612,2072.817613094628,CyclingTA
1239.5295161766874,2068.5825467762,Immature Goblet
1245.9158633447548,2072.2436210468304,Goblet
1278.8065738106286,2149.9248492438924,Adipocytes
1297.5894846091892,2130.5421152338427,Myofibroblasts/Smooth Muscle 3
1230.1883510622552,2083.23044823674,Immature Goblet
1231.1534772245195,2079.515778050856,Stem
1230.2830172539989,2090.25391739422,Stem
1243.802764376317,2078.62111023472,Immature Goblet
1228.997081831863,2086.333892175764,TA2
1232.9556758508088,2087.9062406534035,CyclingTA
1238.3834239269436,2081.573475012809,Immature Goblet
1233.9293188747192,2096.768007149015,Immature Goblet
1235.4084568706312,2091.905235276234,Immature Goblet
1249.965331977136,2079.421460807325,Immature Enterocytes
1281.8511297766622,2141.615941142468,Cancer Associated Fibroblasts
1286.7502936161786,2134.4908592426423,Cancer Associated Fibroblasts
1295.2128108877828,2123.9205285040857,TA2
1246.669513273583,2091.990124983755,Myofibroblasts/Smooth Muscle 1
1240.183779113211,2095.519508808148,Immature Goblet
1240.1752636836777,2100.759982493136,TA2
1291.7130345411808,2126.6038704714933,Adipocytes
1257.0394572911266,2083.6742772039224,Immature Enterocytes
1237.9173242618808,2090.033078169835,Immature Goblet
1258.8817497473692,2091.220128551615,Myofibroblasts/Smooth Muscle 2
1254.5656308177954,2093.6515111376325,Macrophages
1242.9729978532123,2098.0255216896926,Immature Goblet
1247.9119035672038,2099.6260306483337,Cancer Associated Fibroblasts
1241.2678972195197,2112.051922256303,Immature Goblet
1247.263643807384,2103.7360655034563,TA2
1210.9587782576427,2075.172636122731,Immature Goblet
1270.9536741315453,2094.4382501798023,TA1
1245.472265066514,2116.079844952346,TA2
1266.946681702811,2102.064209327172,Cancer Associated Fibroblasts
1272.8434273022403,2100.704824158509,Immature Goblet
1252.5909084872794,2109.6049515644413,Immature Goblet
1265.1014075695807,2106.570753691103,Pericytes
1252.0554873214403,2114.670078476861,TA1
1262.3064561750691,2128.610390350727,CD4+
1256.4781050237923,2113.730401497275,Cancer Associated Fibroblasts
1285.8539350355504,2125.650025986364,CD8+
1253.1692895620934,2124.3803598413783,Immature Goblet
1257.6618703167262,2117.6267986538405,Immature Goblet
1272.580233607673,2109.120651151929,Pericytes
1277.9146073129004,2107.258327189833,CD8+
1264.049881757106,2123.7119554631363,Plasma
1274.1612048165423,2138.950058191904,GC
1270.1185175672076,2131.079257524704,Immature Goblet
1286.2290865033196,2120.128368440988,TA2
1254.9131915984935,2120.13737380969,Immature Goblet
1152.3506097288414,2006.8879540681955,Endothelial
1204.1093944986696,2030.37555122591,Macrophages
1201.2616337281693,2026.0433597961523,Myofibroblasts/Smooth Muscle 3
1193.3672624876515,2034.6973933565232,Myofibroblasts/Smooth Muscle 1
1169.6643220992703,2007.198793809928,Macrophages
1195.4140296321991,2027.3320330024264,Pericytes
1175.1993464380903,2036.9410240939235,CD8+
835.4361833045654,1616.3278358219522,CyclingTA
826.2992203677758,1623.945445791116,CyclingTA
822.7676047834832,1625.6192423233856,Cancer Associated Fibroblasts
820.814099366522,1632.22898136669,Pericytes
839.6725999510961,1618.7596548249448,Immature Goblet
836.1332459001007,1622.3497301549494,CyclingTA
831.1132818649878,1628.6673871696194,Cancer Associated Fibroblasts
827.4597544121281,1634.5268642530011,Cancer Associated Fibroblasts
839.9915463380928,1623.8353187065725,Myofibroblasts/Smooth Muscle 1
836.0550972077167,1628.181548134853,CyclingTA
820.2102972569171,1642.5163129432608,Stem
837.4229554402023,1632.7099252519276,Macrophages
824.6073945450007,1644.955432237239,Macrophages
836.3558452183942,1638.4707669339073,Plasma
834.7485437526711,1647.0180308832637,Pericytes
843.0729469226897,1640.0645751642478,CD8+
858.6506058993177,1635.1498172054498,Pericytes
852.1443820159307,1638.990483286745,Macrophages
838.1348531381091,1652.3148574179168,Macrophages
846.4126537883968,1645.126016541774,Immature Goblet
859.2874106060171,1638.9542630021324,Adipocytes
851.399739024948,1647.480335988971,CD8+
839.2300956683068,1659.286385127204,Macrophages
847.6341025721033,1654.1196055661037,Cancer Associated Fibroblasts
859.0961915596969,1647.96785001205,Macrophages
852.5618314470181,1653.826858554801,Enterocyte Progenitors
842.01205748323,1663.853463074982,Macrophages
857.1447956163502,1654.440553487876,Cancer Associated Fibroblasts
850.0881268462188,1659.786143393148,Plasma
845.569772557924,1665.699495579289,TA1
846.3229403217059,1671.4876785360946,Enterocyte Progenitors
869.9569633380958,1655.607483979655,Crypt Fibroblasts 1
851.7793683346797,1674.5221631621848,Enterocyte Progenitors
861.3815886232619,1665.8189239919648,Adipocytes
860.9670666706136,1672.3049830860014,Enterocyte Progenitors
855.7355513278568,1676.5340588118918,Enterocyte Progenitors
875.2012808277107,1661.727243174134,CD8+
869.3370389151138,1664.60418095842,Myofibroblasts/Smooth Muscle 3
865.6163004102984,1669.0577069373026,Enterocyte Progenitors
862.4832864735417,1678.338646957685,TA2
869.2755828914126,1672.7659943980923,Myofibroblasts/Smooth Muscle 3
877.8782574110719,1666.7741738714276,CyclingTA
876.9613466562298,1673.1451781784722,Enterocyte Progenitors
870.9307469732734,1676.606276900328,Immature Goblet
902.9105400368468,1729.0110933603255,TA1
881.0811982430096,1681.0404201564052,Immature Enterocytes
919.4566066487764,1727.55682503349,Endothelial
888.4422245711962,1712.1977894719737,TA2
889.5322483934045,1706.5184326163087,Tuft
888.468221019876,1674.8110988358685,TA1
891.0418657680832,1682.5061915001293,TA1
866.7141669042892,1681.361781370065,CyclingTA
891.6285940709886,1703.2042291218804,Enterocyte Progenitors
887.6152578870779,1722.28774617308,TA2
901.4785190398452,1723.1734380717912,Myofibroblasts/Smooth Muscle 3
892.5148307273977,1689.97892671753,TA1
917.2688200759196,1706.6836895335878,TA1
882.1514894531704,1676.496049608931,Immature Goblet
875.6319607810374,1680.627560750272,TA1
917.8481868673996,1722.4226825665282,Cancer Associated Fibroblasts
914.1805597795995,1736.1297013612425,Myofibroblasts/Smooth Muscle 3
924.6003153472096,1725.0580048194886,Endothelial
891.6307637582112,1719.6177894539642,TA2
871.180417913067,1681.5839299515492,Immature Goblet
927.711459501804,1758.4404814777372,Pericytes
931.8495896186628,1742.1469757874877,Mast
930.838136789801,1747.6718955189388,Myofibroblasts/Smooth Muscle 1
885.004537102295,1686.148474259452,Immature Goblet
948.8319976466166,1753.5636684043884,TA1
948.8900978303136,1738.701262739789,Pericytes
930.5411461179854,1736.9001671308567,Cancer Associated Fibroblasts
942.3992743556948,1743.419117990829,Crypt Fibroblasts 3
924.0730174518852,1736.027406148819,Mast
944.7563368353146,1756.77155548779,Immature Goblet
954.6685318811376,1749.9713630996675,TA1
960.3343678526408,1792.2356874923894,CyclingTA
941.3002470512602,1769.090363056094,Best4+ Enterocytes
938.2006852210636,1731.8480479788443,Mast
950.3301406273788,1746.661610992117,Immature Goblet
938.3350902791092,1740.861610798395,CD8+
936.18435889304,1746.236214684694,Villus Fibroblasts WNT5B+
941.528209735332,1761.9992632470914,Immature Goblet
919.5916962797838,1742.2625140878754,Mast
911.7585629704896,1742.1099482974996,Macrophages
908.01380859161,1725.9206670685658,Plasma
961.8980550988836,1772.1750782690276,CyclingTA
956.0604799315768,1793.6269793013698,Immature Goblet
897.0735920800881,1707.6680616551469,Immature Goblet
902.0696984879744,1701.032312681232,TA1
909.2402929406786,1694.753613773633,Endothelial
898.1221353169828,1688.621880663686,Immature Goblet
895.4725855196057,1711.9260111993997,TA2
892.7218500885854,1696.250428293095,TA1
897.9829625860793,1696.480597559466,TA1
902.4957208407112,1694.0126656299954,TA2
896.0205566622371,1700.9543373219865,TA1
936.1637759052944,1771.8945477532884,Immature Goblet
830.9691045623092,1615.4337654135766,Immature Goblet
1302.8573104073448,2132.1200800640872,Enterocyte Progenitors
1304.9301927860108,2140.282667274598,Macrophages
1295.2511551614316,2155.186077895272,CD8+
1300.2260398581557,2152.2701985562426,Endothelial
1305.2546314760464,2147.0074040796003,Adipocytes
