x,y,z,Cell Type
651.2896917,1328.762295,0,CyclingTA
590.2746724,1372.185208,0,Other
657.0855318,1326.337155,0,Other
650.5271543,1333.721031,0,TA2
647.2310678,1338.675287,0,CyclingTA
667.5588984,1322.628303,0,TA2
658.2185536,1329.67796,0,Other
656.1410284,1333.220845,0,Immature Goblet
662.5822652,1328.446406,0,Other
669.5357796,1325.475728,0,Immature Goblet
655.4945871,1336.820474,0,TA2
652.5069313,1337.994874,0,Other
665.9548959,1329.677417,0,Immature Goblet
658.2039576,1335.478524,0,TA2
662.0423908,1334.54769,0,TA2
670.1198469,1329.198821,0,TA2
658.4993184,1338.625626,0,CyclingTA
673.151431,1325.395325,0,Other
667.2924366,1332.55883,0,Immature Goblet
655.3228769,1342.887145,0,Other
650.4651999,1341.584358,0,Other
672.9117449,1329.746852,0,Immature Goblet
1165.037706,1930.274909,0,Other
1163.105539,1935.607176,0,Immature Goblet
1160.809495,1941.191206,0,TA2
1156.912379,1938.69592,0,CyclingTA
1150.548935,1935.150263,0,TA2
1145.564891,1933.464202,0,Other
1153.176492,1942.186401,0,Other
1141.846532,1934.484604,0,Other
1147.206464,1939.305719,0,Immature Goblet
1151.1653,1945.918975,0,Other
1149.946298,1950.844683,0,Other
1152.46462,1955.046439,0,Other
1138.578207,1938.748435,0,Other
1147.728227,1953.441749,0,Other
1143.529491,1946.0176,0,Immature Goblet
1157.429313,1974.047068,0,Immature Goblet
1148.460047,1963.958923,0,Immature Goblet
1139.293095,1959.978352,0,CyclingTA
1133.827818,1958.316224,0,Immature Goblet
1142.042559,1967.824126,0,Immature Goblet
1129.370284,1955.670523,0,Immature Goblet
1122.021338,1953.732428,0,Immature Goblet
1122.868672,1966.945834,0,Other
1119.429826,1965.454452,0,Immature Goblet
1123.240136,1975.383822,0,Immature Goblet
1113.473336,1965.10286,0,Immature Goblet
1121.774301,1983.409918,0,Immature Goblet
1113.193611,1975.495443,0,Other
1090.599295,2008.905794,0,Other
1087.020449,2020.096214,0,Other
1080.39657,2013.237587,0,Other
1082.562834,2019.879832,0,CyclingTA
1067.291944,2009.18047,0,CyclingTA
1077.819259,2023.689367,0,Other
1074.268889,2028.390283,0,Other
1059.921218,2017.477001,0,Other
1055.144058,2014.36762,0,Immature Goblet
1053.727167,2019.864446,0,TA2
1061.533663,2033.232215,0,Immature Goblet
1069.039418,2035.928223,0,Immature Goblet
1062.687644,2039.975364,0,CyclingTA
1054.026183,2040.573793,0,CyclingTA
1057.734023,2039.748039,0,Immature Goblet
1047.954754,2037.052589,0,Immature Goblet
1047.45088,2043.141127,0,TA2
1037.527492,2033.323724,0,TA2
1040.651582,2039.385019,0,Other
1050.664581,2046.034998,0,Immature Goblet
1033.164562,2029.830056,0,CyclingTA
1045.291378,2049.90448,0,Immature Goblet
1043.371537,2046.813183,0,Immature Goblet
1029.4878,2049.589367,0,TA2
1036.029575,2047.224695,0,Other
1025.171447,2046.774928,0,Other
1153.919835,1951.309505,0,CD8+
1167.390694,1941.335553,0,Other
1166.18562,1947.205828,0,Other
1159.021945,1953.898138,0,CD8+
1171.703659,1944.222445,0,TA2
1172.509163,1950.00532,0,Immature Goblet
1171.705089,1954.537353,0,Immature Goblet
980.9307707,2102.102212,0,Other
977.4782591,2097.18202,0,Other
971.7925119,2092.559448,0,Other
966.3487803,2086.745548,0,CyclingTA
968.8437199,2088.905498,0,CyclingTA
974.4583179,2097.378152,0,Other
981.666994,2106.317764,0,Other
976.1038259,2103.258845,0,Other
968.4824012,2094.47147,0,TA2
973.5211107,2101.648773,0,TA2
977.3734036,2107.53354,0,Other
965.7213579,2095.644167,0,Other
972.1578978,2107.8044,0,Other
967.7942699,2103.214529,0,TA2
960.3384344,2097.155522,0,Immature Goblet
968.0123922,2108.56153,0,Other
965.1767047,2107.368651,0,TA2
953.1954987,2096.84121,0,Other
961.748216,2103.689306,0,CD8+
963.7343139,2112.240787,0,Other
957.0001156,2104.647054,0,Immature Goblet
954.3352278,2102.927507,0,Immature Goblet
971.0813824,2113.935102,0,Other
959.0269164,2109.041716,0,CyclingTA
960.4150999,2111.900087,0,Immature Goblet
959.6060332,2115.547157,0,TA2
952.0687798,2109.200439,0,Other
954.0483339,2115.762754,0,TA2
958.3435454,2120.33976,0,CyclingTA
947.6522029,2109.591991,0,Other
941.9199888,2107.146289,0,Immature Goblet
947.5568325,2115.222213,0,Other
937.5995989,2103.58355,0,Other
951.1255227,2120.334755,0,TA2
953.242124,2125.355623,0,Other
947.5582421,2120.813826,0,TA2
949.612394,2126.960968,0,Other
942.1823716,2114.090287,0,TA2
948.4585458,2124.729666,0,Other
937.6617571,2111.750584,0,Immature Goblet
934.7029344,2108.820972,0,Other
947.0413035,2128.591495,0,Other
937.1326174,2116.709123,0,Other
942.7612807,2122.520953,0,TA2
940.2105211,2119.659182,0,TA2
930.76659,2111.648761,0,Immature Goblet
947.2391621,2132.556501,0,Cancer Associated Fibroblasts
936.023694,2119.882762,0,Other
938.7737839,2127.340496,0,Immature Goblet
928.5031632,2114.748531,0,Other
930.5961955,2121.368343,0,Other
940.5953089,2133.15101,0,CD8+
923.333638,2114.193715,0,Other
924.3459565,2119.792949,0,Immature Goblet
938.2963416,2140.906741,0,Other
934.5395954,2138.65821,0,Other
927.9880374,2131.663653,0,Other
920.1048156,2121.303448,0,CD8+
924.4316328,2127.73724,0,CD8+
860.4950669,2193.923405,0,Immature Goblet
863.2440266,2197.336277,0,TA2
863.3774214,2200.721177,0,Immature Goblet
855.5700529,2189.232271,0,Immature Goblet
846.9559086,2179.048778,0,Immature Goblet
860.0334496,2198.047325,0,Immature Goblet
845.9653467,2184.619654,0,Other
857.030972,2198.504388,0,Immature Goblet
853.5650744,2194.912838,0,Immature Goblet
857.7913635,2202.978149,0,Other
854.0475491,2205.675325,0,Immature Goblet
842.8827672,2189.340764,0,Immature Goblet
850.5730163,2200.045426,0,Immature Goblet
838.5913537,2185.442316,0,Immature Goblet
850.3475285,2205.887238,0,Immature Goblet
847.6466714,2204.987521,0,TA2
849.6126406,2209.632892,0,Other
835.8583505,2192.183083,0,Immature Goblet
843.9354619,2204.599237,0,Immature Goblet
836.2039889,2198.787477,0,Immature Goblet
844.1770983,2209.637887,0,Immature Goblet
838.2548056,2203.402803,0,Immature Goblet
839.134789,2207.133897,0,Immature Goblet
841.5938742,2212.797194,0,Immature Goblet
843.2099098,2216.274358,0,Immature Goblet
838.0849885,2212.971704,0,CyclingTA
827.8641987,2202.358984,0,Other
834.0990262,2212.484433,0,Immature Goblet
832.8274934,2221.051927,0,Immature Goblet
829.5903894,2215.193828,0,Other
825.4505704,2212.619532,0,TA2
828.6230147,2219.721916,0,Immature Goblet
817.2071943,2204.85327,0,Other
821.5081216,2210.828058,0,Other
822.5390634,2216.738047,0,Immature Goblet
823.1074157,2218.67328,0,TA2
816.4139727,2211.311172,0,Immature Goblet
823.489266,2223.2213,0,Other
827.314691,2229.628816,0,Other
816.2656651,2215.809689,0,Immature Goblet
815.8949468,2218.847102,0,TA2
819.4926042,2228.483167,0,Other
829.7110726,2207.377742,0,Immature Goblet
811.5567607,2216.671889,0,Immature Goblet
803.4409498,2212.739513,0,Immature Goblet
818.3224237,2224.181023,0,TA2
808.0285918,2214.678006,0,Immature Goblet
814.2963884,2223.534781,0,Other
800.8066282,2214.694519,0,TA2
806.4088541,2218.289406,0,CyclingTA
803.4574615,2231.189519,0,Other
803.4708919,2215.712008,0,Immature Goblet
730.6055553,2282.101082,0,Other
744.753245,2292.732462,0,CyclingTA
804.3099618,2235.782752,0,CD8+
803.5604974,2221.405229,0,TA2
809.3554461,2240.319146,0,Cancer Associated Fibroblasts
797.8309797,2219.015621,0,Immature Goblet
787.016372,2227.652656,0,Other
795.2657218,2239.545293,0,Other
785.7367431,2231.946078,0,Other
785.728244,2237.971945,0,Other
778.4120296,2231.788961,0,Other
793.0869295,2253.867223,0,Other
780.4816785,2238.117587,0,Other
787.3384219,2249.64654,0,Other
789.1498953,2253.24979,0,Immature Goblet
774.4151265,2236.591512,0,Cancer Associated Fibroblasts
782.5183446,2248.664682,0,Cancer Associated Fibroblasts
774.8194633,2248.434728,0,Immature Goblet
772.2467285,2245.705122,0,CyclingTA
777.4457399,2251.846276,0,Immature Goblet
783.6095959,2258.721488,0,Immature Goblet
781.9995197,2263.902002,0,Immature Goblet
770.5459307,2252.288775,0,Immature Goblet
766.8143825,2245.64229,0,Immature Goblet
768.3658735,2257.335914,0,TA2
772.6120974,2258.114135,0,CyclingTA
759.8939564,2249.351912,0,Immature Goblet
763.6766308,2253.011747,0,CyclingTA
755.8526722,2249.351486,0,Other
761.588355,2263.433,0,Immature Goblet
764.7774272,2273.130016,0,CyclingTA
763.7948639,2278.864837,0,Immature Goblet
751.8525911,2271.193299,0,CyclingTA
747.1391196,2266.126145,0,CyclingTA
758.8003338,2284.128771,0,CyclingTA
750.9553126,2285.58385,0,CyclingTA
748.4903747,2284.531375,0,CyclingTA
748.2227037,2292.276222,0,Immature Goblet
795.4076845,2228.612016,0,Other
649.582286,2368.13477,0,Other
636.0746869,2351.530699,0,CyclingTA
644.5988805,2364.43303,0,Cancer Associated Fibroblasts
640.3490086,2362.579248,0,Cancer Associated Fibroblasts
629.2232953,2349.658578,0,Immature Goblet
644.19375,2369.305063,0,Other
638.5175407,2369.916062,0,Cancer Associated Fibroblasts
623.500107,2352.525797,0,Immature Goblet
638.9504646,2375.679174,0,Cancer Associated Fibroblasts
631.2048986,2368.373193,0,Other
632.4676301,2375.307285,0,Other
632.116077,2385.251453,0,Other
616.4263527,2374.700288,0,Other
623.389804,2383.143652,0,Other
626.9661466,2388.602196,0,Other
620.9144222,2380.40372,0,Other
606.5232352,2372.345899,0,Cancer Associated Fibroblasts
612.3956206,2381.021466,0,Other
620.3863336,2391.610245,0,Cancer Associated Fibroblasts
614.1708986,2387.414528,0,Other
613.5456508,2394.181602,0,Cancer Associated Fibroblasts
611.7450234,2390.461888,0,Cancer Associated Fibroblasts
607.37874,2385.766999,0,CD8+
605.363631,2391.067224,0,Other
607.1791547,2394.493177,0,Cancer Associated Fibroblasts
603.929631,2395.164676,0,Other
589.5892443,2381.236111,0,Immature Goblet
587.8148146,2386.128185,0,Other
582.0566014,2390.842065,0,Other
591.5888961,2402.100666,0,CyclingTA
586.9280301,2398.906833,0,Immature Goblet
587.9927956,2403.593524,0,Immature Goblet
579.9126752,2403.121541,0,TA2
581.8008253,2407.300482,0,Other
583.9737905,2412.442505,0,CyclingTA
573.1481101,2398.259642,0,Other
588.1990453,2414.363894,0,CyclingTA
590.109127,2418.492332,0,TA2
570.453733,2403.458976,0,Immature Goblet
576.2878393,2410.498861,0,CyclingTA
584.2960377,2420.65302,0,TA2
569.2333159,2431.833044,0,Immature Goblet
582.8458164,2395.799113,0,Immature Goblet
562.8650484,2417.938629,0,CyclingTA
537.8307384,2425.648603,0,Immature Goblet
535.7884985,2446.472685,0,Other
637.2958345,2364.891835,0,Cancer Associated Fibroblasts
627.4388794,2368.824074,0,Cancer Associated Fibroblasts
580.3288339,2422.902377,0,TA2
636.879196,2381.50946,0,Other
620.7811913,2366.238619,0,Other
609.9463083,2366.325024,0,Other
620.7178949,2376.797438,0,Cancer Associated Fibroblasts
755.6659564,1439.300795,0,Immature Goblet
752.7564745,1443.62926,0,CyclingTA
757.6735422,1440.490918,0,Other
749.2100921,1447.932431,0,CyclingTA
755.8967665,1442.788226,0,Other
746.2907459,1449.621643,0,CyclingTA
761.7200737,1437.720187,0,Other
741.2824319,1454.56149,0,CyclingTA
743.7356562,1453.135273,0,Immature Goblet
759.8449703,1442.93651,0,Other
755.576921,1446.644954,0,Other
753.6973618,1448.831562,0,Immature Goblet
747.4795694,1453.827197,0,Other
752.0664986,1452.140221,0,Immature Goblet
765.708742,1441.61211,0,CyclingTA
763.6692643,1445.241533,0,TA2
