x,y,Cell Type
785,3333,TCRgd cells
3768,196,Vascular smooth muscle cells
3854,1229,SATB1+ CD3+ DP cells
2564,1026,ICAM+ epithelial cells
2594,3005,DP cells
3800,843,APCs
3986,3364,DP cells
2317,1732,JAG1+ macrophages 
1746,2878,DP cells
2942,1859,SATB1+ SP cells
2050,305,DP cells
3446,2841,DP cells
3377,1457,PD-L1+ CD3+ DP cells 
3030,2085,DP cells
3413,1156,APCs
2974,3132,PD-L1+ CD3+ DP cells 
4304,1994,DP cells
4567,2466,DP cells
2264,395,TCRgd cells (proliferating)
3851,201,CD40+ APCs
3899,2278,DP cells
435,1774,VCAM+ DP cells
4418,1034,Class II+ DP cells
1524,134,SP cells
2404,1611,JAG1+ VCAM+ macrophages
2857,1557,CD19+ Cytokeratin 5/8+ cells
810,1331,JAG1+ VCAM+ macrophages
649,2464,DP cells
2151,22,DP cells
3870,1736,DP cells
4384,3034,WGA+ cells
708,1456,JAG1+ macrophages
3560,3378,DP cells
1085,140,SP cells
4015,490,SP cells
2809,849,DP cells
4534,2296,WGA+ cells
3588,2970,DP cells
740,1197,TCRgd cells
2569,246,Class II+ DP cells
2198,1812,PD-L1+ CD3+ DP cells 
1662,1004,CD274+ APCs
1984,1927,PD-L1+ CD3+ DP cells 
4131,1317,Myeloid cells
2086,461,DP cells
3685,3061,SATB1+ CD3+ DP cells
1727,176,DP cells
4415,317,ETPs (proliferating)
789,2662,Endothelial cells
2056,2527,JAG1+ VCAM+ macrophages
1753,503,JAG1+ macrophages
92,1725,ETPs (proliferating)
3005,2012,Class II+ DP cells
2811,1590,DP cells
4287,3319,DP cells
4403,1112,PD-L1+ CD3+ DP cells 
3788,2578,DP cells
3396,1062,WGA+ cells
53,624,DP cells
3254,905,SP cells
4365,2378,DP cells
3497,2270,DP cells
1265,3152,DP cells
2203,1475,APCs
2417,2357,Myeloid cells
3888,3236,DP cells
586,2091,DP cells
3824,490,SP cells
741,1857,PD-L1+ CD3+ DP cells 
2606,3168,DP cells
3575,90,Vascular smooth muscle cells
342,2166,Endothelial cells
1275,1059,SP cells
3127,2905,DP cells
4179,1236,VCAM+ DP cells
4034,1965,DP cells
3032,1090,CD19+ Cytokeratin 5/8+ cells
2482,1485,JAG1+ macrophages
596,36,Macrophages
1166,601,JAG1+ macrophages 
1325,3218,DP cells
719,1803,Macrophages
472,2147,ETPs (proliferating)
994,3136,ETPs (proliferating)
2900,2094,DP cells
2468,375,DP cells
1158,963,mTECs
3648,1305,SATB1+ CD3+ DP cells
4551,65,DP cells
2172,2366,TCRgd cells
471,2924,DP cells
4565,1461,DP cells
3131,2185,DP cells
2819,2740,WGA+ cells
2382,1331,APCs
2329,1231,Macrophages
1139,2684,DP cells
3021,2502,DP cells
1198,483,JAG1+ macrophages
2975,2438,DP cells
4023,2560,JAG1+ VCAM+ macrophages
2603,371,DP cells
3466,2124,DP cells
1687,3210,DP cells
3789,941,CCR7+ cells
3873,877,Pericytes
1878,1011,Fibroblasts
409,1582,DP cells
4227,645,CD45RA+ SP cells
2896,1108,TCRgd cells
3384,2163,VCAM+ DP cells
3354,380,SP cells
1136,745,IgM+ cells
220,671,SP cells
3319,2226,PD-L1+ CD3+ DP cells 
4330,2462,DP cells
4084,2904,DP cells
2146,2703,DP cells
3062,2267,DP cells
171,3240,Fibroblasts
3157,1193,APCs
4125,2031,DP cells
3490,2227,DP cells
1640,2579,DP cells
2435,1698,SATB1+ CD3+ DP cells
3715,2069,DP cells
1457,2838,CCR7+ cells
1517,2024,CD274+ APCs
3556,2290,DP cells
821,1552,mTECs
4162,1060,Macrophages
652,1243,SP cells
2092,2783,VCAM+ DP cells
1991,2993,DP cells
2536,3017,DP cells
1593,1242,JAG2+ mTECs
4229,2734,DP cells
1380,368,SP cells
4562,2492,DP cells
2559,306,WGA+ cells
2357,3026,WGA+ cells
657,1254,DP cells
4449,962,DP cells
662,2104,DP cells
2862,2941,ETPs (proliferating)
1403,2837,Endothelial cells
464,2083,DP cells
2580,1334,Macrophages
2188,9,DP cells
1112,2586,DP cells
2199,943,Myeloid cells
1626,283,cTECs
3870,2695,VCAM+ DP cells
3180,2775,Endothelial cells
25,1713,DP cells
314,334,Myeloid cells
905,851,APCs
673,1867,DP cells
3245,2126,DP cells
1589,173,SP cells
717,2143,TCRgd cells (proliferating)
3270,1777,SP cells
4002,2286,DP cells
3339,520,DP cells
4549,767,ETPs
1926,2805,VCAM+ DP cells
2816,2432,DP cells
1660,288,Class II+ DP cells
3837,1065,JAG1+ VCAM+ macrophages
3369,2978,TCRgd cells
812,3117,DP cells
1059,732,CD19+ Cytokeratin 5/8+ cells
2056,526,cTECs
1163,3178,VCAM+ DP cells
2712,953,mTECs
2711,231,DP cells
3314,2488,PD-L1+ CD3+ DP cells 
928,2432,SATB1+ CD3+ DP cells
3347,1956,DP cells
3408,2679,ETPs (proliferating)
2580,3078,Endothelial cells
1131,2494,Myeloid cells
3621,1844,DP cells
3113,1894,SP cells
150,3028,DP cells
2177,1514,SATB1+ CD3+ DP cells
2275,543,SP cells
2468,2854,Class II+ DP cells
3055,2143,SP cells
1990,1140,JAG1+ macrophages
3369,3106,DP cells
2914,2955,ETPs
1715,2538,IgM+ cells
3490,2944,DP cells
444,2370,WGA+ cells
1007,2136,DP cells
1571,1992,APCs
3977,657,Pericytes
4271,374,DP cells
2762,3413,DP cells
4383,1108,SATB1+ CD3+ DP cells
3285,254,cTECs
3226,3204,DP cells
324,1899,DP cells
4165,2023,DP cells
2367,204,DP cells
4484,1861,DP cells
1398,945,CD40+ APCs
3164,34,Macrophages
3374,100,SP cells
1065,110,JAG1+ VCAM+ macrophages
3279,1048,TCRgd cells (proliferating)
4214,2998,DP cells
4298,99,DP cells
1538,320,SP cells
3338,699,DP cells
2267,1536,SP cells
741,1899,PD-L1+ CD3+ DP cells 
3994,3066,VCAM+ DP cells
2710,1671,TCRgd cells (proliferating)
2280,566,DP cells
2278,2843,DP cells
1772,2693,DP cells
2923,2280,DP cells
2141,1460,JAG1+ VCAM+ macrophages
1629,3354,DP cells
3484,384,CD45RA+ SP cells
3055,154,SATB1+ CD3+ DP cells
1683,2657,SATB1+ CD3+ DP cells
3596,889,JAG1+ macrophages
3705,1708,SP cells
3239,2180,Class II+ DP cells
698,173,SP cells
149,2409,DP cells
1204,2636,CCR7+ cells
1174,954,SP cells
1346,199,SP cells
2181,1158,APCs
614,2178,Endothelial cells
1280,264,Macrophages
3512,1295,APCs
838,1692,IgM+ cells
3572,2032,DP cells
826,1091,Fibroblasts
2686,1277,COL4+ mTECs
2531,1525,JAG1+ macrophages
3823,611,CD45RA+ SP cells
1328,2764,DP cells
4381,2979,DP cells
3949,1094,COL4+ cells
988,1251,SP cells
2561,3387,WGA+ cells
2795,2549,DP cells
3594,2784,VCAM+ DP cells
3749,2136,DP cells
1563,1828,TCRgd cells
969,2477,DP cells
534,2395,DP cells
3841,2530,PD-L1+ CD3+ DP cells 
4299,325,VCAM+ DP cells
147,515,SP cells
771,2686,Endothelial cells
805,1408,SP cells
706,1741,DP cells
864,1960,CD45RA+ SP cells
1134,2550,DP cells
1433,450,SP cells
287,1279,DP cells
1181,2137,JAG1+ macrophages
1203,750,SP cells
320,2142,VCAM+ DP cells
3135,1106,WGA+ cells
914,849,mTECs
4450,3104,SATB1+ CD3+ DP cells
1206,2068,JAG1+ VCAM+ macrophages
2726,2505,DP cells
2353,1038,CCR7+ cells
1688,780,Vascular smooth muscle cells
4029,2869,DP cells
3510,2728,DP cells
129,2407,DP cells
3070,1177,JAG1+ macrophages 
2486,669,CD45RA+ SP cells
3688,2167,Class II+ DP cells
1312,3303,DP cells
725,2695,DP cells
1167,1074,IgM+ cells
284,2246,WGA+ cells
2513,333,SP cells
4076,1011,DP cells
2410,2583,DP cells
1454,2210,CCR7+ cells
2638,1039,CD19+ Cytokeratin 5/8+ cells
272,2776,TCRgd cells
3661,518,SP cells
1073,401,SP cells
246,1714,DP cells
3330,2504,PD-L1+ CD3+ DP cells 
1350,3385,DP cells
4000,1006,IgM+ cells
891,79,mTECs
3671,2009,SATB1+ CD3+ DP cells
1675,1494,TCRgd cells
1359,1799,SP cells
1307,1411,DP cells
1380,1678,mTECs
2832,442,WGA+ cells
4534,2598,DP cells
1732,2279,SP cells
2545,2619,WGA+ cells
3579,905,JAG2+ mTECs
3817,3364,DP cells
4130,2513,VCAM+ DP cells
3725,321,Endothelial cells
2050,2292,DP cells
757,1909,PD-L1+ CD3+ DP cells 
499,2138,ETPs
604,2662,DP cells
2970,232,CCR7+ cells
1709,2851,VCAM+ DP cells
2274,1229,JAG1+ macrophages
4155,819,SP cells
499,2076,DP cells
4135,3270,CD19+ Cytokeratin 5/8+ cells
2369,630,WGA+ cells
810,61,mTECs
2356,83,VCAM+ DP cells
742,2756,DP cells
195,1733,SATB1+ CD3+ DP cells
2602,1770,WGA+ cells
1731,2720,DP cells
3472,2397,DP cells
2815,536,CD45RA+ SP cells
3430,327,WGA+ cells
3196,1995,JAG2+ mTECs
1953,533,PD-L1+ CD3+ DP cells 
1456,352,SP cells
3098,1124,SP cells
4470,1555,DP cells
2298,2535,DP cells
3913,2620,DP cells
2116,1021,JAG1+ VCAM+ macrophages
3783,2150,DP cells
2799,2285,Class II+ DP cells
929,585,DP cells
2690,1059,IgM+ cells
1299,954,mTECs
4203,1349,DP cells
2828,1540,CD45RA+ SP cells
2309,2917,DP cells
2986,1272,DP cells
1329,3079,Class II+ DP cells
1374,3189,DP cells
3965,1985,PD-L1+ CD3+ DP cells 
3926,2379,VCAM+ DP cells
2389,1799,VCAM+ DP cells
1211,2647,DP cells
3431,2373,DP cells
964,2590,cTECs
390,1338,Macrophages
3746,318,mTECs
4259,2095,TCRgd cells (proliferating)
3728,1902,DP cells
2881,3155,ETPs (proliferating)
1024,2471,DP cells
1203,611,CD40+ APCs
2632,1166,JAG1+ macrophages 
3568,3184,DP cells
3930,1265,CD45RA+ SP cells
741,2104,TCRgd cells (proliferating)
3176,3426,Endothelial cells
3702,530,ETPs (proliferating)
2768,2831,ETPs (proliferating)
2844,436,CCR7+ cells
3881,3091,Class II+ DP cells
688,2214,DP cells
3971,3285,WGA+ cells
2077,259,DP cells
4527,1702,SATB1+ CD3+ DP cells
4197,2388,WGA+ cells
781,2462,ETPs (proliferating)
1251,148,TCRgd cells (proliferating)
782,301,SP cells
2475,603,CD40+ APCs
2329,513,JAG1+ macrophages
1935,2533,DP cells
3956,1875,CD45RA+ SP cells
2083,3284,VCAM+ DP cells
4000,375,SP cells
4528,3075,DP cells
475,889,CD40+ APCs
4400,492,Fibroblasts
455,2868,DP cells
215,708,TCRgd cells
2017,2007,SP cells
3773,2692,DP cells
970,141,CD40+ APCs
1301,3192,DP cells
2385,2998,DP cells
857,844,CD45RA+ SP cells
3043,488,APCs
618,2259,Class II+ DP cells
2802,2483,DP cells
513,1568,DP cells
3140,2199,DP cells
66,2721,DP cells
2649,1215,APCs
3045,623,JAG1+ VCAM+ macrophages
576,3253,CCR7+ cells
2711,863,Endothelial cells
536,3165,Macrophages
3879,2460,DP cells
3527,2075,Class II+ DP cells
4533,1970,DP cells
1026,730,IgM+ cells
3680,806,CD40+ APCs
3748,913,CD40+ APCs
3817,68,APCs
3178,2173,DP cells
4397,1152,Class II+ DP cells
4013,1551,DP cells
458,2195,DP cells
744,1149,CD45RA+ SP cells
2862,190,Endothelial cells
3385,1999,DP cells
1049,1150,DP cells
3379,2393,WGA+ cells
1142,3055,DP cells
3045,3371,DP cells
1156,428,JAG1+ macrophages 
2133,3008,DP cells
386,2306,DP cells
3316,2077,DP cells
754,2844,DP cells
3399,1172,CD40+ APCs
3188,3224,ETPs
1567,249,mTECs
1972,3369,SATB1+ CD3+ DP cells
3978,901,ETPs
2533,1927,Class II+ DP cells
4194,2638,VCAM+ DP cells
4099,1235,Endothelial cells
1358,1477,Macrophages
1965,3300,DP cells
1036,2660,DP cells
2204,3050,Endothelial cells
4019,3010,WGA+ cells
4382,2627,DP cells
3040,1959,SATB1+ CD3+ DP cells
3745,307,TCRgd cells (proliferating)
592,2164,DP cells
3433,960,CD19+ Cytokeratin 5/8+ cells
1032,1051,CD19+ Cytokeratin 5/8+ cells
1010,762,CD19+ Cytokeratin 5/8+ cells
1014,819,mTECs
2966,1550,DP cells
3745,414,SP cells
134,3081,CCR7+ cells
1040,1076,SP cells
3291,1281,CD19+ Cytokeratin 5/8+ cells
2457,3027,ETPs (proliferating)
1854,118,SP cells
339,875,SP cells
2847,2551,WGA+ cells
3820,1737,IgM+ cells
3167,974,CCR7+ cells
2821,2022,DP cells
3923,3017,DP cells
89,2512,DP cells
2191,2560,CD45RA+ SP cells
3294,2590,VCAM+ DP cells
2649,2153,TCRgd cells (proliferating)
3491,2904,VCAM+ DP cells
3237,2557,VCAM+ DP cells
707,3348,IgM+ cells
2737,75,PD-L1+ CD3+ DP cells 
799,2373,CCR7+ cells
1158,3034,Endothelial cells
1070,2624,JAG1+ macrophages 
4482,106,DP cells
2434,1406,JAG1+ VCAM+ macrophages
3362,2601,VCAM+ DP cells
1916,2738,DP cells
683,651,SATB1+ CD3+ DP cells
2450,2343,WGA+ cells
3272,186,Endothelial cells
4392,2290,Vascular smooth muscle cells
4268,2350,VCAM+ DP cells
755,1069,CD45RA+ SP cells
3896,3386,PD-L1+ CD3+ DP cells 
765,1418,CD19+ Cytokeratin 5/8+ cells
3393,2726,DP cells
1202,3070,CCR7+ cells
3168,441,SP cells
304,3315,TCRgd cells
2967,2604,DP cells
3137,109,IgM+ cells
2057,340,DP cells
2866,2924,WGA+ cells
1883,3080,VCAM+ DP cells
3601,3030,DP cells
3404,1444,SP cells
3724,494,CCR7+ cells
3863,1458,CD45RA+ SP cells
4152,1532,DP cells
944,650,CCR7+ cells
2178,565,CCR7+ cells
593,1086,ETPs
95,3408,DP cells
3,1763,DP cells
1453,1748,JAG1+ macrophages 
2642,271,SP cells
4381,408,CCR7+ cells
1898,2312,PD-L1+ CD3+ DP cells 
4418,1976,DP cells
1660,2347,DP cells
77,3243,SATB1+ CD3+ DP cells
3515,2324,DP cells
2758,2392,DP cells
1058,619,SP cells
3720,3227,Endothelial cells
3663,1176,SP cells
1173,916,CCR7+ cells
3447,1001,SP cells
10,928,DP cells
2682,1429,APCs
517,1901,DP cells
245,1552,DP cells
1422,2173,JAG2+ mTECs
493,1844,ETPs
2910,1859,DP cells
2629,1825,DP cells
1955,2928,DP cells
2535,2635,WGA+ cells
3162,3077,cTECs
4282,2532,DP cells
4035,3258,DP cells
1190,1842,SP cells
3584,3020,Class II+ DP cells
4061,244,CD45RA+ SP cells
2172,1806,PD-L1+ CD3+ DP cells 
4284,3183,VCAM+ DP cells
790,1740,JAG1+ macrophages
3836,1099,SP cells
2993,940,CD40+ APCs
2442,2724,DP cells
2041,2397,WGA+ cells
2615,2107,VCAM+ DP cells
4466,1107,DP cells
2502,81,Class II+ DP cells
300,1004,PD-L1+ CD3+ DP cells 
895,1516,JAG1+ macrophages 
3310,2636,DP cells
66,2007,DP cells
3465,1791,WGA+ cells
1076,2369,DP cells
855,1385,TCRgd cells (proliferating)
1625,1585,TCRgd cells (proliferating)
2620,2745,DP cells
1809,553,JAG2+ mTECs
216,2466,Myeloid cells
3611,1459,Endothelial cells
3796,1360,JAG1+ macrophages
3785,2852,VCAM+ DP cells
2906,2967,ETPs
3019,933,CD274+ APCs
4569,3057,DP cells
3677,3427,ETPs (proliferating)
1096,2416,DP cells
2155,1520,SP cells
1130,1676,mTECs
502,568,VCAM+ DP cells
3853,1448,Endothelial cells
936,3094,DP cells
341,421,CD40+ APCs
4199,2680,SATB1+ SP cells
72,864,TCRgd cells
2982,2205,VCAM+ DP cells
4414,3039,DP cells
1986,1653,CD19+ Cytokeratin 5/8+ cells
2015,1742,Myeloid cells
4140,947,WGA+ cells
2296,1057,CD19+ Cytokeratin 5/8+ cells
2031,2899,Endothelial cells
2212,1109,CCR7+ cells
4160,1994,cTECs
762,321,WGA+ cells
3833,1710,DP cells
162,3177,PD-L1+ CD3+ DP cells 
4535,147,DP cells
4369,36,SP cells
142,1515,VCAM+ DP cells
4202,3308,DP cells
3168,2278,SATB1+ CD3+ DP cells
941,1468,mTECs
3239,1346,COL4+ mTECs
859,3369,CD45RA+ SP cells
3417,3278,CD19+ Cytokeratin 5/8+ cells
2220,3312,DP cells
3947,1368,CD19+ Cytokeratin 5/8+ cells
2509,2442,DP cells
2212,241,VCAM+ DP cells
4050,2210,SATB1+ CD3+ DP cells
438,3055,DP cells
1429,3075,WGA+ cells
2308,112,PD-L1+ CD3+ DP cells 
3682,2088,SP cells
1050,678,SP cells
552,1634,DP cells
357,2658,JAG1+ VCAM+ macrophages
1166,2691,DP cells
409,2219,DP cells
4318,91,SATB1+ CD3+ DP cells
481,335,WGA+ cells
3959,3024,DP cells
3829,1188,CD40+ APCs
688,360,APCs
3626,1751,Class II+ DP cells
2629,3131,DP cells
2139,2207,DP cells
1617,361,JAG2+ mTECs
1190,2304,CD19+ Cytokeratin 5/8+ cells
3824,546,mTECs
3421,2500,DP cells
211,932,SP cells
2903,2570,Class II+ DP cells
3074,1670,TCRgd cells (proliferating)
1013,3006,DP cells
1307,1750,mTECs
2298,6,DP cells
149,1661,DP cells
500,2455,DP cells
57,1767,DP cells
552,270,SP cells
2582,1367,APCs
537,419,CD40+ APCs
3088,2549,DP cells
4538,1578,Class II+ DP cells
2907,1945,VCAM+ DP cells
140,2640,CD19+ Cytokeratin 5/8+ cells
2693,2037,DP cells
936,2878,ETPs (proliferating)
4418,3428,DP cells
1181,3034,DP cells
888,3026,VCAM+ DP cells
1082,2194,CD45RA+ SP cells
3631,2776,VCAM+ DP cells
4316,2308,DP cells
3796,3086,DP cells
308,2927,CCR7+ cells
2653,2345,WGA+ cells
2401,2826,DP cells
3947,858,COL4+ cells
935,983,SP cells
3792,41,JAG1+ macrophages
3475,3103,DP cells
77,749,JAG1+ macrophages 
1993,1723,CD40+ APCs
1485,1574,mTECs
2233,3230,DP cells
682,1184,JAG2+ mTECs
3051,1308,WGA+ cells
993,518,WGA+ cells
2207,477,CD45RA+ SP cells
1453,2060,DP cells
1957,809,CD40+ APCs
1213,955,CD19+ Cytokeratin 5/8+ cells
3689,1085,mTECs
3114,2152,DP cells
3142,1885,DP cells
724,3136,DP cells
124,2475,DP cells
2395,2718,DP cells
4549,255,DP cells
2408,1935,DP cells
2216,3248,DP cells
3549,1665,Macrophages
651,2486,DP cells
3377,389,SP cells
3668,812,PD-L1+ CD3+ DP cells 
2160,1534,CD45RA+ SP cells
3092,3236,VCAM+ DP cells
1257,3217,DP cells
853,1859,Pericytes
3337,1494,mTECs
3233,2596,DP cells
1969,767,Fibroblasts
3196,3089,DP cells
4419,1126,PD-L1+ CD3+ DP cells 
2548,3003,DP cells
4557,2875,DP cells
2673,1047,CD45RA+ SP cells
4138,2210,DP cells
325,1474,SP cells
1741,655,CD19+ Cytokeratin 5/8+ cells
1596,2751,DP cells
3196,499,CCR7+ cells
3416,455,APCs
3918,2065,Class II+ DP cells
3353,69,TCRgd cells
3209,2274,DP cells
3548,3343,DP cells
381,2804,WGA+ cells
2985,1176,CD19+ Cytokeratin 5/8+ cells
1495,795,SP cells
1848,1783,Fibroblasts
2752,304,CCR7+ cells
1589,465,SP cells
1021,1578,DP cells
1112,2301,JAG1+ VCAM+ macrophages
3743,1882,VCAM+ DP cells
2601,1702,Class II+ DP cells
818,368,JAG1+ macrophages
4381,2961,Class II+ DP cells
2273,2945,Macrophages
2886,2048,DP cells
3731,2308,DP cells
4179,2495,DP cells
3006,3044,DP cells
2266,114,DP cells
1337,3246,DP cells
2313,2126,CD19+ Cytokeratin 5/8+ cells
3114,2419,SATB1+ CD3+ DP cells
1605,133,CD19+ Cytokeratin 5/8+ cells
3445,2427,SATB1+ CD3+ DP cells
4054,3205,Endothelial cells
2793,1985,DP cells
1109,1808,CD45RA+ SP cells
3054,11,PD-L1+ CD3+ DP cells 
3561,1341,JAG2+ mTECs
2510,1759,DP cells
833,2950,DP cells
4252,3288,DP cells
50,2914,DP cells
4397,2914,DP cells
2459,215,DP cells
4197,916,Endothelial cells
1875,1467,CD40+ APCs
1842,3166,DP cells
440,2298,DP cells
3041,3105,VCAM+ DP cells
1451,3066,DP cells
1052,3368,JAG1+ macrophages
2143,2401,TCRgd cells
1210,206,SP cells
3385,1934,DP cells
3039,46,PD-L1+ CD3+ DP cells 
2899,1452,DP cells
96,1537,DP cells
3157,3187,VCAM+ DP cells
2606,3428,Pericytes
170,3000,DP cells
2738,3268,DP cells
4019,1474,PD-L1+ CD3+ DP cells 
1062,1154,ETPs (proliferating)
1528,2779,CCR7+ cells
1971,477,PD-L1+ CD3+ DP cells 
2638,206,Class II+ DP cells
3786,3268,DP cells
2718,833,DP cells
3826,2266,DP cells
1973,2830,DP cells
4554,638,DP cells
1409,978,mTECs
1015,447,CD45RA+ SP cells
3825,2306,VCAM+ DP cells
2009,806,CD19+ Cytokeratin 5/8+ cells
1484,1937,DP cells
2777,26,VCAM+ DP cells
2342,3245,DP cells
3806,2152,VCAM+ DP cells
3713,3372,ETPs (proliferating)
2042,1631,CCR7+ cells
74,2211,SP cells
1320,2743,Macrophages
1312,2487,Endothelial cells
2251,2777,WGA+ cells
2818,1378,Class II+ DP cells
2525,414,SATB1+ CD3+ DP cells
1979,443,DP cells
208,1113,Myeloid cells
1683,1665,ETPs
3673,375,SP cells
1437,711,APCs
4262,1602,Endothelial cells
4147,1956,DP cells
4086,520,CD274+ APCs
2321,637,DP cells
2788,2742,DP cells
2585,2488,SATB1+ CD3+ DP cells
4179,1465,DP cells
1748,1913,CD40+ APCs
3100,2607,DP cells
3793,693,mTECs
3888,2129,DP cells
2481,2098,DP cells
2549,2722,WGA+ cells
3309,3089,DP cells
3721,1206,SP cells
2131,3178,DP cells
2811,347,IgM+ cells
2950,1376,TCRgd cells
2871,3230,DP cells
4178,678,SP cells
2814,1788,ETPs (proliferating)
2277,2863,TCRgd cells
4467,2239,DP cells
2311,3336,VCAM+ DP cells
2786,503,CD45RA+ SP cells
1264,2453,DP cells
4215,2574,DP cells
3667,2251,DP cells
1335,2430,DP cells
642,2917,DP cells
1497,3288,JAG1+ VCAM+ macrophages
222,1339,Myeloid cells
3490,2843,DP cells
3700,3015,DP cells
163,896,PD-L1+ CD3+ DP cells 
3478,2056,DP cells
1278,3233,DP cells
2359,1374,Class II+ DP cells
2303,936,CD19+ Cytokeratin 5/8+ cells
960,246,DP cells
587,917,IgM+ cells
460,41,SP cells
3822,3278,DP cells
4053,1657,DP cells
2364,2971,DP cells
3379,2181,DP cells
669,1314,CD40+ APCs
4561,2939,Class II+ DP cells
624,2557,DP cells
749,1545,JAG2+ mTECs
3804,3268,Class II+ DP cells
3301,1439,CD45RA+ SP cells
93,2252,WGA+ cells
3334,1387,Endothelial cells
4387,1413,SATB1+ CD3+ DP cells
2402,2086,WGA+ cells
776,3067,CD45RA+ SP cells
1282,2507,JAG1+ VCAM+ macrophages
3095,3004,DP cells
3518,1383,SP cells
989,3024,ETPs (proliferating)
3770,2266,WGA+ cells
2923,3176,DP cells
2785,1662,COL4+ cells
366,646,SP cells
83,214,DP cells
1884,105,WGA+ cells
3734,1197,ETPs
3625,426,CD40+ APCs
3357,2344,DP cells
4362,339,VCAM+ DP cells
98,1744,DP cells
4432,2339,VCAM+ DP cells
2702,619,CD40+ APCs
4225,1852,DP cells
4549,315,DP cells
3707,2551,DP cells
2429,2065,WGA+ cells
1095,1983,mTECs
273,2088,PD-L1+ CD3+ DP cells 
1847,1382,CD45RA+ SP cells
3684,1119,SP cells
2384,521,cTECs
3396,2583,DP cells
4172,1408,DP cells
1243,2134,CD19+ Cytokeratin 5/8+ cells
730,2422,DP cells
3248,81,CD45RA+ SP cells
3423,2080,DP cells
947,3251,TCRgd cells (proliferating)
182,3245,DP cells
572,2039,WGA+ cells
438,2577,DP cells
1345,3311,Macrophages
3209,3081,DP cells
4174,198,DP cells
3684,2215,DP cells
2464,1807,JAG1+ VCAM+ macrophages
2087,1942,Macrophages
743,2779,WGA+ cells
3127,2761,DP cells
3551,2769,CCR7+ cells
1850,1341,mTECs
743,955,JAG1+ macrophages
2044,1509,mTECs
117,303,TCRgd cells (proliferating)
643,1702,DP cells
3445,1524,COL4+ cells
4354,769,Class II+ DP cells
4501,2158,DP cells
1145,231,ETPs (proliferating)
3278,1894,SP cells
405,2441,WGA+ cells
2121,588,DP cells
4491,645,DP cells
1469,1683,SP cells
1709,780,Vascular smooth muscle cells
3305,1125,DP cells
4472,1466,ETPs (proliferating)
1204,2410,cTECs
3882,1218,COL4+ cells
13,1059,ETPs (proliferating)
2924,899,CD274+ APCs
2427,2156,JAG1+ macrophages 
2371,2772,Class II+ DP cells
4479,882,WGA+ cells
4438,653,DP cells
954,1928,SP cells
649,2998,DP cells
3488,351,mTECs
1757,3243,DP cells
2466,1555,PD-L1+ CD3+ DP cells 
1181,2552,DP cells
2616,3334,DP cells
708,3004,Class II+ DP cells
794,87,APCs
1343,1499,DP cells
170,1722,ETPs
669,3006,DP cells
2452,1607,CCR7+ cells
872,444,COL4+ cells
3434,2156,DP cells
3205,2467,SATB1+ CD3+ DP cells
3506,1391,APCs
4091,650,SP cells
2506,2367,DP cells
4365,2157,WGA+ cells
2238,2714,DP cells
2393,380,Class II+ DP cells
1265,2228,CD19+ Cytokeratin 5/8+ cells
3513,2049,WGA+ cells
718,965,APCs
1536,11,SATB1+ CD3+ DP cells
3230,143,SP cells
4033,1023,COL4+ cells
4055,1300,SATB1+ CD3+ DP cells
1479,601,mTECs
4363,3076,VCAM+ DP cells
249,358,CD19+ Cytokeratin 5/8+ cells
332,1940,Class II+ DP cells
1927,2871,DP cells
1194,3029,CD3+ DP cells
1605,3328,VCAM+ DP cells
3784,1403,IgM+ cells
4286,2545,DP cells
2036,591,CD19+ Cytokeratin 5/8+ cells
2378,2227,DP cells
3717,1516,JAG1+ macrophages 
2506,437,DP cells
3271,2964,DP cells
3017,2915,SATB1+ CD3+ DP cells
2995,2631,DP cells
713,2736,DP cells
1097,3065,ETPs (proliferating)
4293,3253,DP cells
2164,1414,Endothelial cells
2115,3208,DP cells
717,2577,DP cells
1588,400,mTECs
1118,2080,CD19+ Cytokeratin 5/8+ cells
392,421,Endothelial cells
3988,761,Macrophages
2069,3077,DP cells
2882,2009,WGA+ cells
4280,33,SP cells
3014,2564,WGA+ cells
534,2431,VCAM+ DP cells
4309,916,PD-L1+ CD3+ DP cells 
72,1863,DP cells
1059,3064,SATB1+ CD3+ DP cells
161,1425,DP cells
2723,1829,TCRgd cells (proliferating)
1121,332,SP cells
1447,2927,Macrophages
1387,2868,Endothelial cells
2703,1794,JAG1+ macrophages 
830,2553,DP cells
4055,2063,DP cells
467,670,CD40+ APCs
4304,1671,Endothelial cells
649,2095,DP cells
4172,2226,DP cells
3359,847,SP cells
4060,1172,Endothelial cells
4329,2533,TCRgd cells
3740,3087,DP cells
4026,809,Class II+ DP cells
3604,2270,Endothelial cells
4270,156,DP cells
3573,401,JAG1+ macrophages
3393,363,CCR7+ cells
590,1671,PD-L1+ CD3+ DP cells 
555,1479,PD-L1+ CD3+ DP cells 
3562,2620,DP cells
4209,2713,cTECs
1469,3217,DP cells
3622,2395,VCAM+ DP cells
1941,1201,COL4+ mTECs
2098,3244,IgM+ cells
2776,1465,SP cells
1269,3394,CD3+ DP cells
4275,1053,ETPs (proliferating)
4482,553,DP cells
4289,1641,DP cells
141,860,DP cells
2276,3149,WGA+ cells
2854,3373,DP cells
4560,451,VCAM+ DP cells
3345,2980,cTECs
2141,484,WGA+ cells
1899,987,JAG1+ VCAM+ macrophages
1985,631,Endothelial cells
1224,388,APCs
3632,2179,SP cells
