organ_id,organ,extraction_site,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,kidney loop of Henle long descending thin limb outer medulla epithelial cell,6869,6.805841788205454E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,kidney loop of Henle short descending thin limb epithelial cell,5443,5.392953392517438E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,kidney loop of Henle medullary thick ascending limb epithelial cell,5426,5.376109701965757E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,epithelial cell of early distal convoluted tubule,5425,5.375118896639188E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,kidney connecting tubule epithelial cell,4233,4.194078947368421E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,kidney loop of Henle thin ascending limb epithelial cell,4062,4.024651236525047E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,3341,3.310280596068484E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030009,epithelial cell of proximal tubule segment 1,3280,3.249841471147749E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,epithelial cell of proximal tubule segment 3,2533,2.50970989220038E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,kidney cortex collecting duct intercalated cell,2117,2.097534876347495E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,kidney outer medulla collecting duct principal cell,1762,1.745798985415346E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,macula densa epithelial cell,1246,1.234543436905517E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001109,kidney loop of Henle cortical thick ascending limb epithelial cell,1173,1.162214648065948E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,kidney cortex collecting duct principal cell,850,8.421845275840202E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,renal medullary fibroblast,627,6.212349397590361E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,581,5.756578947368421E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,kidney interstitial fibroblast,553,5.479153455928979E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,renal interstitial pericyte,509,5.043199112238428E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,495,4.904486366518706E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,podocyte,453,4.488348129359544E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,parietal epithelial cell,164,1.624920735573874E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,alternatively activated macrophage,151,1.496116043119848E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,146,1.446575776791376E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,kidney connecting tubule principal cell,137,1.357403297400127E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030010,epithelial cell of proximal tubule segment 2,128,1.268230818008878E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,renal beta-intercalated cell,123,1.218690551680406E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,79,7.827362079898542E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,vasa recta ascending limb cell,72,7.133798351299937E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001005,glomerular capillary endothelial cell,41,4.062301838934686E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,35,3.467818642993025E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,conventional dendritic cell,35,3.467818642993025E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,mesangial cell,22,2.179771718452758E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,16,1.585288522511097E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,14,1.38712745719721E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030017,epithelial cell of late distal convoluted tubule,12,1.188966391883323E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000648,kidney granular cell,8,7.926442612555485E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,7,6.935637285986049E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,endothelial cell of arteriole,6,5.944831959416614E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,4,3.963221306277743E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,3,2.972415979708307E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,kidney outer medulla collecting duct intercalated cell,3,2.972415979708307E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/decfd5b4-07de-4894-bc83-6698cfb1ef8c,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,2,1.981610653138871E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001109,kidney loop of Henle cortical thick ascending limb epithelial cell,447930,2.381953879655307E-1
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030009,epithelial cell of proximal tubule segment 1,240947,1.281281989242309E-1
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000718,kidney inner medulla collecting duct principal cell,188603,1.002932707263702E-1
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030011,epithelial cell of proximal tubule segment 3,139355,7.410470004227565E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030016,epithelial cell of early distal convoluted tubule,113525,6.036910101754041E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000768,kidney connecting tubule epithelial cell,101526,5.398840211325089E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001107,kidney loop of Henle thin ascending limb epithelial cell,100799,5.36018058882806E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000692,kidney interstitial fibroblast,87222,4.638197515042422E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030012,kidney loop of Henle short descending thin limb epithelial cell,64142,3.410874148836888E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030013,kidney loop of Henle long descending thin limb outer medulla epithelial cell,63817,3.393591649096125E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001108,kidney loop of Henle medullary thick ascending limb epithelial cell,39641,2.107986376072512E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000850,macula densa epithelial cell,39205,2.084801237958751E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000714,kidney cortex collecting duct principal cell,36201,1.925057763431826E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,Descending Vasa Recta Endothelial ,25886,1.376537810121164E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030022,renal medullary fibroblast,20959,1.114535114051204E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000653,podocyte,19838,1.054923784176143E-2
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,18334,9.749456930681223E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002201,renal beta-intercalated cell,16168,8.597644794112251E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,Peritubular Capilary Endothelial ,16133,8.579032871314507E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001005,glomerular capillary endothelial cell,12123,6.44663828791581E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001318,renal interstitial pericyte,12011,6.387080134963028E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1001131,vasa recta ascending limb cell,11567,6.150974600043073E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000717,kidney outer medulla collecting duct intercalated cell,10193,5.420323687925914E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000715,kidney cortex collecting duct intercalated cell,8272,4.398795010941152E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000990,conventional dendritic cell,7789,4.141950476332281E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000452,parietal epithelial cell,7318,3.891487172396923E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000716,kidney outer medulla collecting duct principal cell,6211,3.302818642765413E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030018,kidney connecting tubule principal cell,4965,2.640234191165718E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000890,alternatively activated macrophage,4814,2.559937038524021E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030017,epithelial cell of late distal convoluted tubule,4468,2.37594488743775E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000412,endothelial cell of arteriole,3504,1.863319356665594E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000650,mesangial cell,2391,1.271460211697328E-3
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0011031,monocyte-derived dendritic cell,1208,6.423772211335725E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_1000597,papillary tips cell,599,3.185297644528228E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030010,epithelial cell of proximal tubule segment 2,566,3.009813801006639E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4030020,kidney connecting tubule alpha-intercalated cell,489,2.600351499456266E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000084,T cell,302,1.605943052833931E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,300,1.595307668378077E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,257,1.36664690257722E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000097,mast cell,223,1.185845366827704E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,200,1.063538445585385E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,192,1.020996907761969E-4
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000648,kidney granular cell,137,7.285238352259886E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,97,5.158161461089117E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002573,Schwann cell,71,3.775561481828116E-5
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0001058,"plasmacytoid dendritic cell, human",7,3.722384559548847E-6
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_4033078,cycling mononuclear phagocyte,6,3.190615336756155E-6
http://purl.obolibrary.org/obo/UBERON_0004539,Right kidney,http://purl.org/ccf/1.5/df0b33f7-371a-47a4-a636-a27db19bdbc9,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000775,neutrophil,4,2.12707689117077E-6
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,1045,3.093546477205447E-1
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived-m,Monocyte-derived M??,704,2.084073416222617E-1
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,379,1.121965660153937E-1
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0002145,multiciliated columnar cell of tracheobronchial tree,176,5.210183540556542E-2
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_interstitial-m-perivascular,Interstitial M?? perivascular,174,5.150976909413854E-2
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",159,4.706927175843695E-2
http://purl.obolibrary.org/obo/UBERON_0001004,lung,http://purl.org/ccf/1.5/e027458c-cc7f-43a9-9d62-5c7360e26adf,Male,azimuth,sc_transcriptomics,http://purl.obolibrary.org/obo/CL_0000236,B cell,142,4.203670811130847E-2
