index,as_label,cell_label_granular,cell_id_granular,cell_label_supertree,cell_id_supertree,organ_percentage,cell_count,x,y,z,hex_color,marker_shape
2062,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00460388,0.437288,0.0451072,#8C3C41,sphere
2063,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.00550964,0.449111,0.0819921,#8C3C41,sphere
2064,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0110669,0.503304,0.0362455,#8C3C41,sphere
2065,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.000567067,0.432703,0.0659937,#8C3C41,sphere
2066,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00985906,0.45804,0.0750161,#8C3C41,sphere
2067,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0175999,0.478548,0.0369362,#8C3C41,sphere
2068,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0244275,0.431126,0.0608603,#8C3C41,sphere
2069,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00306788,0.439664,0.053962,#8C3C41,sphere
2070,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0355587,0.462453,0.0647405,#8C3C41,sphere
2071,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.010218,0.435417,0.0420815,#8C3C41,sphere
2072,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00286006,0.433127,0.0508158,#8C3C41,sphere
2073,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0261473,0.515358,0.0472131,#8C3C41,sphere
2074,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00874885,0.457679,0.069617,#8C3C41,sphere
2075,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.0111771,0.438797,0.0549238,#8C3C41,sphere
2076,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0390097,0.429889,0.0661706,#8C3C41,sphere
2077,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0123783,0.460896,0.0867457,#8C3C41,sphere
2078,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00900186,0.438884,0.0608814,#8C3C41,sphere
2079,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0200853,0.493034,0.0397805,#8C3C41,sphere
2080,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0134299,0.476513,0.0411854,#8C3C41,sphere
2081,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0285411,0.446365,0.0506632,#8C3C41,sphere
2082,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0222638,0.494734,0.0402353,#8C3C41,sphere
2083,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0284263,0.50528,0.0338738,#8C3C41,sphere
2084,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00973754,0.437315,0.0620312,#8C3C41,sphere
2085,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0296018,0.478302,0.0599903,#8C3C41,sphere
2086,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.00214072,0.442251,0.0753728,#8C3C41,sphere
2087,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0349824,0.496497,0.0577707,#8C3C41,sphere
2088,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0244829,0.502511,0.0313348,#8C3C41,sphere
2089,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.0113339,0.467706,0.0680834,#8C3C41,sphere
2090,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.00913827,0.460097,0.0820994,#8C3C41,sphere
2091,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0222819,0.475665,0.0447257,#8C3C41,sphere
2092,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.00466329,0.489956,0.0594307,#8C3C41,sphere
2093,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00749926,0.439186,0.054838,#8C3C41,sphere
2094,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.02787,0.510763,0.048788,#8C3C41,sphere
2095,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0406074,0.482172,0.0618813,#8C3C41,sphere
2096,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00951235,0.476752,0.063527,#8C3C41,sphere
2097,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0585923,0.430964,0.0812948,#8C3C41,sphere
2098,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00346776,0.435595,0.0482691,#8C3C41,sphere
2099,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0084845,0.44296,0.0432599,#8C3C41,sphere
2100,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0311182,0.433858,0.0818344,#8C3C41,sphere
2101,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.00804198,0.429339,0.0539415,#8C3C41,sphere
2102,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0505585,0.440935,0.0798292,#8C3C41,sphere
2103,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.034637,0.438815,0.0876308,#8C3C41,sphere
2104,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0127438,0.45837,0.0831014,#8C3C41,sphere
2105,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0399103,0.4493,0.0620661,#8C3C41,sphere
2106,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.0124124,0.469081,0.061114,#8C3C41,sphere
2107,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,0.0113277,0.479067,0.0707406,#8C3C41,sphere
2108,heart right ventricle,Ventricular cardiomyocyte,CL:2000046,,,14.5266,139592,-0.00513795,0.462841,0.0707599,#8C3C41,sphere
2109,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.00501508,0.498545,0.0539239,#8DC599,sphere
2110,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.00999821,0.502247,0.0382909,#8DC599,sphere
2111,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0469876,0.449611,0.074642,#8DC599,sphere
2112,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,-0.00517474,0.474789,0.0606054,#8DC599,sphere
2113,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0150189,0.503288,0.0593421,#8DC599,sphere
2114,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0235591,0.476351,0.048222,#8DC599,sphere
2115,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0567502,0.432833,0.0839972,#8DC599,sphere
2116,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,-0.000951361,0.439677,0.0752477,#8DC599,sphere
2117,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0340775,0.458346,0.0742187,#8DC599,sphere
2118,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.00680395,0.469986,0.0741525,#8DC599,sphere
2119,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0373679,0.444493,0.0868881,#8DC599,sphere
2120,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0367379,0.453771,0.0813522,#8DC599,sphere
2121,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0302161,0.477226,0.0608144,#8DC599,sphere
2122,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0389823,0.487834,0.0619549,#8DC599,sphere
2123,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,0.0042752,0.442987,0.0786674,#8DC599,sphere
2124,heart right ventricle,vascular associated smooth muscle cell,CL:0000359,muscle cell,CL:0000187,1.5035,16811,-0.00103145,0.435931,0.0536597,#8DC599,sphere
2125,heart right ventricle,CD16 NK cell,CL:0000939,hematopoietic cell,CL:0000988,0.4267,5115,0.0266527,0.479635,0.0738132,#E97B74,sphere
2126,heart right ventricle,CD16 NK cell,CL:0000939,hematopoietic cell,CL:0000988,0.4267,5115,0.0348373,0.491293,0.0528527,#E97B74,sphere
2127,heart right ventricle,CD16 NK cell,CL:0000939,hematopoietic cell,CL:0000988,0.4267,5115,0.0291901,0.467291,0.0634317,#E97B74,sphere
2128,heart right ventricle,CD16 NK cell,CL:0000939,hematopoietic cell,CL:0000988,0.4267,5115,0.019558,0.452342,0.0868011,#E97B74,sphere
2129,heart right ventricle,CD14-positive monocyte,CL:0001054,hematopoietic cell,CL:0000988,0.3352,4118,0.0330006,0.506983,0.046616,#E97B74,sphere
2130,heart right ventricle,CD14-positive monocyte,CL:0001054,hematopoietic cell,CL:0000988,0.3352,4118,0.012275,0.429234,0.0680976,#E97B74,sphere
2131,heart right ventricle,CD14-positive monocyte,CL:0001054,hematopoietic cell,CL:0000988,0.3352,4118,0.0435598,0.448104,0.086168,#E97B74,sphere
2132,heart right ventricle,CD1c-positive myeloid dendritic cell,CL:0002399,hematopoietic cell,CL:0000988,0.2438,3627,0.000533026,0.483939,0.0459564,#E97B74,sphere
2133,heart right ventricle,retinal ganglion cell,CL:0000740,,,0.1524,1893,0.0409149,0.443954,0.08267,#8C3C41,sphere
2134,heart right ventricle,Atrial cardiomyocyte,CL:0002129,muscle cell,CL:0000187,1.3104,20063,0.0272263,0.498991,0.0414687,#8DC599,sphere
2135,heart right ventricle,memory T cell,CL:0000813,hematopoietic cell,CL:0000988,0.1422,1911,0.00921052,0.432463,0.0712563,#E97B74,sphere
2136,heart right ventricle,memory T cell,CL:0000813,hematopoietic cell,CL:0000988,0.1422,1911,0.0279835,0.443973,0.0526324,#E97B74,sphere
2137,heart right ventricle,naive thymus-derived CD4-positive,,,,0.1016,0,-0.00126984,0.483485,0.0482543,#8C3C41,sphere
2138,heart right ventricle,plasma cell,CL:0000786,hematopoietic cell,CL:0000988,3.9313,34306,0.00299097,0.486804,0.0471894,#E97B74,sphere
2139,heart right ventricle,plasma cell,CL:0000786,hematopoietic cell,CL:0000988,3.9313,34306,0.0107485,0.467713,0.0800891,#E97B74,sphere
2140,heart right ventricle,plasma cell,CL:0000786,hematopoietic cell,CL:0000988,3.9313,34306,-0.00476997,0.443186,0.0726172,#E97B74,sphere
2141,heart right ventricle,plasma cell,CL:0000786,hematopoietic cell,CL:0000988,3.9313,34306,0.0207236,0.430611,0.069879,#E97B74,sphere
2142,heart right ventricle,plasma cell,CL:0000786,hematopoietic cell,CL:0000988,3.9313,34306,0.0247464,0.438513,0.0877224,#E97B74,sphere
2143,heart right ventricle,plasma cell,CL:0000786,hematopoietic cell,CL:0000988,3.9313,34306,0.00442584,0.437727,0.079778,#E97B74,sphere
2144,heart right ventricle,plasma cell,CL:0000786,hematopoietic cell,CL:0000988,3.9313,34306,0.032777,0.464372,0.0835364,#E97B74,sphere
2145,heart right ventricle,plasma cell,CL:0000786,hematopoietic cell,CL:0000988,3.9313,34306,0.0198255,0.436865,0.0443065,#E97B74,sphere
2146,heart right ventricle,CD4-positive,,,,0.1524,0,0.0256288,0.461119,0.0519123,#8C3C41,sphere
2147,heart right ventricle,GZMK CD8 T cell,CL:4052021,,,0.0813,1367,0.0485354,0.430045,0.0793415,#8C3C41,sphere
2148,heart right ventricle,monocyte,CL:0000576,hematopoietic cell,CL:0000988,0.0711,1220,0.0230937,0.432092,0.0590054,#E97B74,sphere
2149,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0468226,0.436979,0.0439237,#8DC599,sphere
2150,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0562696,0.474897,0.0291073,#8DC599,sphere
2151,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0162151,0.455314,0.0226408,#8DC599,sphere
2152,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0210995,0.444711,0.0184253,#8DC599,sphere
2153,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0201474,0.451427,0.0329026,#8DC599,sphere
2154,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0454096,0.494595,0.033818,#8DC599,sphere
2155,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0756112,0.441341,0.0779074,#8DC599,sphere
2156,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0551371,0.482952,0.0160531,#8DC599,sphere
2157,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0555402,0.479894,0.017128,#8DC599,sphere
2158,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0683311,0.446286,0.0462517,#8DC599,sphere
2159,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0449003,0.497181,0.0224354,#8DC599,sphere
2160,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0643095,0.46636,0.0241433,#8DC599,sphere
2161,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0298406,0.453715,0.0487277,#8DC599,sphere
2162,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0725786,0.465983,0.0524577,#8DC599,sphere
2163,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0465379,0.430617,0.0496947,#8DC599,sphere
2164,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0769188,0.460715,0.0402263,#8DC599,sphere
2165,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0756009,0.455829,0.0425755,#8DC599,sphere
2166,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0452038,0.444634,0.0175812,#8DC599,sphere
2167,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0709313,0.438449,0.0592013,#8DC599,sphere
2168,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0437977,0.445402,0.0234534,#8DC599,sphere
2169,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0236566,0.4423,0.0214233,#8DC599,sphere
2170,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0104242,0.479675,0.0321038,#8DC599,sphere
2171,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.00647612,0.480892,0.0297255,#8DC599,sphere
2172,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0570825,0.468591,0.0229658,#8DC599,sphere
2173,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.040143,0.435146,0.0328333,#8DC599,sphere
2174,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0295176,0.441921,0.0301584,#8DC599,sphere
2175,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0409811,0.443253,0.0297438,#8DC599,sphere
2176,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0639366,0.431272,0.0778835,#8DC599,sphere
2177,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0319233,0.49267,0.0292354,#8DC599,sphere
2178,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0465963,0.489709,0.0124467,#8DC599,sphere
2179,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0195565,0.476211,0.0367295,#8DC599,sphere
2180,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0443828,0.437887,0.0268264,#8DC599,sphere
2181,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0684785,0.464948,0.0518946,#8DC599,sphere
2182,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0791967,0.440815,0.0704499,#8DC599,sphere
2183,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0563501,0.452033,0.0160682,#8DC599,sphere
2184,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0345205,0.446518,0.0252328,#8DC599,sphere
2185,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0249732,0.493972,0.0311783,#8DC599,sphere
2186,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.052615,0.456741,0.00624669,#8DC599,sphere
2187,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0769645,0.440682,0.0783086,#8DC599,sphere
2188,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0625634,0.473453,0.0562428,#8DC599,sphere
2189,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0492279,0.435174,0.0641829,#8DC599,sphere
2190,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0589549,0.441807,0.0488301,#8DC599,sphere
2191,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0632706,0.446555,0.0761836,#8DC599,sphere
2192,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0421687,0.431355,0.0489687,#8DC599,sphere
2193,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0303129,0.451259,0.0196162,#8DC599,sphere
2194,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0486571,0.466791,0.00143167,#8DC599,sphere
2195,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0493096,0.487473,0.0117154,#8DC599,sphere
2196,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0583498,0.461438,0.0692474,#8DC599,sphere
2197,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.060151,0.478673,0.0385421,#8DC599,sphere
2198,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0544875,0.44146,0.0354808,#8DC599,sphere
2199,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0392146,0.439022,0.039228,#8DC599,sphere
2200,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0288355,0.447173,0.0327106,#8DC599,sphere
2201,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0509413,0.4451,0.0687605,#8DC599,sphere
2202,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0716489,0.457676,0.0760202,#8DC599,sphere
2203,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0606343,0.47595,0.0298789,#8DC599,sphere
2204,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0200238,0.486524,0.0341066,#8DC599,sphere
2205,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0245853,0.451994,0.0122417,#8DC599,sphere
2206,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0566472,0.436315,0.0799245,#8DC599,sphere
2207,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0421591,0.451891,0.0604141,#8DC599,sphere
2208,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0546794,0.455996,0.0838413,#8DC599,sphere
2209,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0562447,0.485846,0.0467713,#8DC599,sphere
2210,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.051163,0.477772,0.0482435,#8DC599,sphere
2211,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0516786,0.489598,0.0293604,#8DC599,sphere
2212,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0570723,0.471248,0.0604878,#8DC599,sphere
2213,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.066238,0.451736,0.0775239,#8DC599,sphere
2214,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0564006,0.438344,0.0461393,#8DC599,sphere
2215,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.052537,0.437208,0.059183,#8DC599,sphere
2216,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0599046,0.468467,0.0710293,#8DC599,sphere
2217,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0678922,0.446406,0.0765326,#8DC599,sphere
2218,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0606449,0.458268,0.0116973,#8DC599,sphere
2219,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0631305,0.451017,0.0265808,#8DC599,sphere
2220,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0675375,0.453804,0.051965,#8DC599,sphere
2221,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0519874,0.486083,0.0446732,#8DC599,sphere
2222,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0532188,0.474982,0.00664373,#8DC599,sphere
2223,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0510215,0.444189,0.0667263,#8DC599,sphere
2224,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0312338,0.452893,0.0381607,#8DC599,sphere
2225,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0425364,0.437371,0.0371197,#8DC599,sphere
2226,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0619245,0.457733,0.0148859,#8DC599,sphere
2227,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0718621,0.435706,0.0636428,#8DC599,sphere
2228,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0386639,0.459712,0.00107058,#8DC599,sphere
2229,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0542133,0.485092,0.0147851,#8DC599,sphere
2230,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0541851,0.460716,0.0806373,#8DC599,sphere
2231,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0204675,0.441626,0.0264173,#8DC599,sphere
2232,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0286536,0.442073,0.0248586,#8DC599,sphere
2233,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0657916,0.465024,0.0222065,#8DC599,sphere
2234,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0705292,0.441468,0.0527114,#8DC599,sphere
2235,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0365957,0.463639,-0.00038929,#8DC599,sphere
2236,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0171504,0.47277,0.0337021,#8DC599,sphere
2237,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0242017,0.491368,0.0284406,#8DC599,sphere
2238,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.071657,0.433527,0.0764589,#8DC599,sphere
2239,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0387228,0.492016,0.0327376,#8DC599,sphere
2240,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0710969,0.467125,0.0684144,#8DC599,sphere
2241,heart left ventricle,Ventricular Cardiomycoyte,CL:0002131,muscle cell,CL:0000187,18.7525,504664,0.0633179,0.478241,0.034287,#8DC599,sphere
