index,as_label,cell_label_granular,cell_id_granular,cell_label_supertree,cell_id_supertree,organ_percentage,cell_count,x,y,z,hex_color,marker_shape
4634,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0510711,0.474936,-0.0595703,#70A5A8,sphere
4635,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0325248,0.415629,-0.0554232,#70A5A8,sphere
4636,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.064981,0.415704,-0.0945737,#70A5A8,sphere
4637,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0844909,0.461439,-0.0716189,#70A5A8,sphere
4638,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0673441,0.461888,-0.042726,#70A5A8,sphere
4639,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0291185,0.41552,-0.0826359,#70A5A8,sphere
4640,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.100067,0.415227,-0.0312081,#70A5A8,sphere
4641,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0379008,0.419384,-0.0412311,#70A5A8,sphere
4642,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0392731,0.463191,-0.0813054,#70A5A8,sphere
4643,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0984004,0.448218,-0.0460501,#70A5A8,sphere
4644,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0858442,0.429109,-0.081469,#70A5A8,sphere
4645,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.043596,0.403945,-0.0725991,#70A5A8,sphere
4646,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0547486,0.41831,-0.0990711,#70A5A8,sphere
4647,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0580654,0.422214,-0.0331986,#70A5A8,sphere
4648,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0969118,0.438438,-0.0479806,#70A5A8,sphere
4649,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0983747,0.443842,-0.0443038,#70A5A8,sphere
4650,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0935715,0.420637,-0.0255119,#70A5A8,sphere
4651,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0345605,0.473182,-0.0554207,#70A5A8,sphere
4652,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0709608,0.430077,-0.0980726,#70A5A8,sphere
4653,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0528297,0.42688,-0.0349587,#70A5A8,sphere
4654,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0939409,0.42052,-0.0486168,#70A5A8,sphere
4655,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0612631,0.39657,-0.0587701,#70A5A8,sphere
4656,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0369503,0.441248,-0.0353362,#70A5A8,sphere
4657,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0283142,0.416248,-0.0572022,#70A5A8,sphere
4658,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0738137,0.460641,-0.0734482,#70A5A8,sphere
4659,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0842551,0.449092,-0.0770331,#70A5A8,sphere
4660,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0931173,0.442598,-0.0314869,#70A5A8,sphere
4661,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0375158,0.446358,-0.0346901,#70A5A8,sphere
4662,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0284512,0.423624,-0.0740671,#70A5A8,sphere
4663,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0502137,0.454825,-0.0406787,#70A5A8,sphere
4664,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0754459,0.401713,-0.0429274,#70A5A8,sphere
4665,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0580296,0.459113,-0.0973292,#70A5A8,sphere
4666,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0402591,0.415442,-0.0735993,#70A5A8,sphere
4667,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0311242,0.410287,-0.0537877,#70A5A8,sphere
4668,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0620078,0.436933,-0.0972375,#70A5A8,sphere
4669,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0694142,0.415725,-0.091643,#70A5A8,sphere
4670,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0394368,0.445858,-0.100371,#70A5A8,sphere
4671,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.102764,0.429935,-0.0442859,#70A5A8,sphere
4672,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0137524,0.418116,-0.0752825,#70A5A8,sphere
4673,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0753718,0.409912,-0.034239,#70A5A8,sphere
4674,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0287152,0.470351,-0.0516703,#70A5A8,sphere
4675,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.055916,0.422393,-0.0284723,#70A5A8,sphere
4676,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0306157,0.467659,-0.060264,#70A5A8,sphere
4677,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0581312,0.411783,-0.0371864,#70A5A8,sphere
4678,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0738356,0.455194,-0.0274787,#70A5A8,sphere
4679,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0784869,0.4377,-0.0874569,#70A5A8,sphere
4680,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.061718,0.415218,-0.0874042,#70A5A8,sphere
4681,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0730431,0.409017,-0.0489862,#70A5A8,sphere
4682,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0873397,0.441599,-0.0860986,#70A5A8,sphere
4683,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0639261,0.416783,-0.0409965,#70A5A8,sphere
4684,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0850906,0.419611,-0.070314,#70A5A8,sphere
4685,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0765004,0.453504,-0.0267594,#70A5A8,sphere
4686,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0438075,0.401132,-0.0730642,#70A5A8,sphere
4687,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0774618,0.467603,-0.0569212,#70A5A8,sphere
4688,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0998105,0.440516,-0.0678806,#70A5A8,sphere
4689,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.100184,0.417426,-0.0434898,#70A5A8,sphere
4690,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0347327,0.474667,-0.0546519,#70A5A8,sphere
4691,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0305992,0.417244,-0.0648546,#70A5A8,sphere
4692,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0699596,0.461429,-0.0410203,#70A5A8,sphere
4693,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0493265,0.402668,-0.0787439,#70A5A8,sphere
4694,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.059866,0.448019,-0.0972363,#70A5A8,sphere
4695,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0320978,0.438522,-0.0494277,#70A5A8,sphere
4696,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0384961,0.456398,-0.0348428,#70A5A8,sphere
4697,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0796464,0.418039,-0.0901191,#70A5A8,sphere
4698,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0489936,0.418409,-0.0980406,#70A5A8,sphere
4699,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.048361,0.468871,-0.0750874,#70A5A8,sphere
4700,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0665831,0.405056,-0.0729048,#70A5A8,sphere
4701,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.079281,0.406237,-0.0510303,#70A5A8,sphere
4702,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0455365,0.461306,-0.0977673,#70A5A8,sphere
4703,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0897004,0.433018,-0.0361148,#70A5A8,sphere
4704,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0155161,0.421712,-0.0834469,#70A5A8,sphere
4705,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.105273,0.427187,-0.0582558,#70A5A8,sphere
4706,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0712897,0.4694,-0.065734,#70A5A8,sphere
4707,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0266556,0.431383,-0.0489789,#70A5A8,sphere
4708,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0576245,0.465846,-0.0836685,#70A5A8,sphere
4709,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.081257,0.398086,-0.0348723,#70A5A8,sphere
4710,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0952998,0.416224,-0.0656163,#70A5A8,sphere
4711,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0612203,0.40848,-0.0703951,#70A5A8,sphere
4712,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0491394,0.476992,-0.0646761,#70A5A8,sphere
4713,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0874241,0.411499,-0.0557531,#70A5A8,sphere
4714,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0694522,0.405922,-0.0762244,#70A5A8,sphere
4715,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0772029,0.406581,-0.0536398,#70A5A8,sphere
4716,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.046123,0.467149,-0.0623997,#70A5A8,sphere
4717,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.102329,0.43463,-0.051015,#70A5A8,sphere
4718,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0386518,0.453019,-0.0507494,#70A5A8,sphere
4719,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0968965,0.427108,-0.0386659,#70A5A8,sphere
4720,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0653515,0.464569,-0.0407979,#70A5A8,sphere
4721,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0252024,0.416686,-0.0899349,#70A5A8,sphere
4722,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0921055,0.45636,-0.0660599,#70A5A8,sphere
4723,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0657612,0.401437,-0.0539483,#70A5A8,sphere
4724,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0523213,0.407773,-0.0442413,#70A5A8,sphere
4725,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0575623,0.423029,-0.0951835,#70A5A8,sphere
4726,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0513695,0.42095,-0.0974128,#70A5A8,sphere
4727,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0175305,0.420246,-0.0779292,#70A5A8,sphere
4728,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0664199,0.405488,-0.0847569,#70A5A8,sphere
4729,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0884426,0.420839,-0.0766819,#70A5A8,sphere
4730,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0247217,0.409843,-0.0615728,#70A5A8,sphere
4731,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0547214,0.467749,-0.0526658,#70A5A8,sphere
4732,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0387674,0.472088,-0.0487575,#70A5A8,sphere
4733,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0946615,0.425025,-0.0607572,#70A5A8,sphere
4734,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0612238,0.395954,-0.0686834,#70A5A8,sphere
4735,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0746609,0.403957,-0.0807715,#70A5A8,sphere
4736,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0242972,0.413471,-0.0846893,#70A5A8,sphere
4737,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0888474,0.434115,-0.0864522,#70A5A8,sphere
4738,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0546516,0.408606,-0.0561366,#70A5A8,sphere
4739,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0625242,0.457433,-0.0377406,#70A5A8,sphere
4740,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0867476,0.441451,-0.0844352,#70A5A8,sphere
4741,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0675478,0.398111,-0.0676668,#70A5A8,sphere
4742,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0493094,0.445229,-0.0355258,#70A5A8,sphere
4743,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0769583,0.428825,-0.0867181,#70A5A8,sphere
4744,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0974124,0.431206,-0.0489821,#70A5A8,sphere
4745,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0326027,0.424294,-0.0605667,#70A5A8,sphere
4746,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0598836,0.459804,-0.0841833,#70A5A8,sphere
4747,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0811445,0.44578,-0.0702784,#70A5A8,sphere
4748,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0591168,0.407912,-0.0542664,#70A5A8,sphere
4749,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.031174,0.419349,-0.0554244,#70A5A8,sphere
4750,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.043043,0.473865,-0.0585457,#70A5A8,sphere
4751,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0831944,0.454775,-0.0530165,#70A5A8,sphere
4752,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0914916,0.400732,-0.0431988,#70A5A8,sphere
4753,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.089354,0.429302,-0.0770964,#70A5A8,sphere
4754,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0930828,0.419116,-0.0794212,#70A5A8,sphere
4755,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0509908,0.40539,-0.0735429,#70A5A8,sphere
4756,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0238159,0.440991,-0.0887991,#70A5A8,sphere
4757,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0742543,0.421152,-0.0237781,#70A5A8,sphere
4758,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0752866,0.418319,-0.0925755,#70A5A8,sphere
4759,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0501111,0.452416,-0.0937253,#70A5A8,sphere
4760,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0444014,0.412054,-0.0873462,#70A5A8,sphere
4761,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.097671,0.434901,-0.0578424,#70A5A8,sphere
4762,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0426513,0.459168,-0.0422924,#70A5A8,sphere
4763,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0264439,0.410156,-0.0695689,#70A5A8,sphere
4764,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.061967,0.474027,-0.0698706,#70A5A8,sphere
4765,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0465831,0.423834,-0.104098,#70A5A8,sphere
4766,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0831696,0.445217,-0.0690469,#70A5A8,sphere
4767,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0613857,0.44593,-0.0988086,#70A5A8,sphere
4768,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0850567,0.448654,-0.0538005,#70A5A8,sphere
4769,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0482711,0.438879,-0.089988,#70A5A8,sphere
4770,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0866687,0.42754,-0.0259974,#70A5A8,sphere
4771,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0309246,0.46733,-0.0463355,#70A5A8,sphere
4772,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0724813,0.425694,-0.0916987,#70A5A8,sphere
4773,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0671777,0.458044,-0.0453457,#70A5A8,sphere
4774,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0855446,0.449535,-0.0813925,#70A5A8,sphere
4775,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.095202,0.445197,-0.063354,#70A5A8,sphere
4776,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0620773,0.418487,-0.030444,#70A5A8,sphere
4777,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0785535,0.466959,-0.0517488,#70A5A8,sphere
4778,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0423272,0.455158,-0.0911894,#70A5A8,sphere
4779,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0901319,0.403742,-0.0347084,#70A5A8,sphere
4780,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0412838,0.447864,-0.0979851,#70A5A8,sphere
4781,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0888382,0.456082,-0.0536293,#70A5A8,sphere
4782,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0309342,0.407825,-0.065215,#70A5A8,sphere
4783,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0865874,0.435106,-0.0895821,#70A5A8,sphere
4784,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0585445,0.465373,-0.066912,#70A5A8,sphere
4785,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0490735,0.463667,-0.0636728,#70A5A8,sphere
4786,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0766731,0.459946,-0.0693569,#70A5A8,sphere
4787,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0988704,0.430971,-0.0320618,#70A5A8,sphere
4788,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0277041,0.417506,-0.0662907,#70A5A8,sphere
4789,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0726403,0.459577,-0.0831622,#70A5A8,sphere
4790,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0727677,0.463977,-0.0533916,#70A5A8,sphere
4791,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0318175,0.464635,-0.0766945,#70A5A8,sphere
4792,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.071726,0.452243,-0.0916479,#70A5A8,sphere
4793,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0804855,0.426808,-0.0931917,#70A5A8,sphere
4794,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0911,0.430416,-0.0610059,#70A5A8,sphere
4795,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0251764,0.431045,-0.0971163,#70A5A8,sphere
4796,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0543224,0.465701,-0.0891887,#70A5A8,sphere
4797,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0733165,0.442899,-0.0988289,#70A5A8,sphere
4798,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0572451,0.406616,-0.076597,#70A5A8,sphere
4799,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0832162,0.410663,-0.065348,#70A5A8,sphere
4800,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0971445,0.44667,-0.0682735,#70A5A8,sphere
4801,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0882667,0.403741,-0.0561519,#70A5A8,sphere
4802,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.049371,0.405841,-0.0535895,#70A5A8,sphere
4803,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.086851,0.399815,-0.0553692,#70A5A8,sphere
4804,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.075775,0.457363,-0.0796725,#70A5A8,sphere
4805,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.087674,0.43711,-0.0677103,#70A5A8,sphere
4806,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0619509,0.443937,-0.0952899,#70A5A8,sphere
4807,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0460385,0.458033,-0.0529582,#70A5A8,sphere
4808,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0223244,0.440349,-0.0480536,#70A5A8,sphere
4809,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0789545,0.460025,-0.052599,#70A5A8,sphere
4810,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0986977,0.432897,-0.0746269,#70A5A8,sphere
4811,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.031147,0.436337,-0.0396517,#70A5A8,sphere
4812,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0377442,0.412157,-0.0694332,#70A5A8,sphere
4813,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0625873,0.429905,-0.0257765,#70A5A8,sphere
4814,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0796574,0.427738,-0.0887998,#70A5A8,sphere
4815,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0974424,0.43019,-0.066585,#70A5A8,sphere
4816,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.067548,0.418774,-0.0272528,#70A5A8,sphere
4817,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0404656,0.442148,-0.0972463,#70A5A8,sphere
4818,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0815511,0.403774,-0.0604148,#70A5A8,sphere
4819,heart left ventricle,pericyte,CL:0000669,connective tissue cell,CL:0002320,38.9441,170648,0.0683279,0.399215,-0.0662357,#70A5A8,sphere
